,shift_start_time,year,month,day,hour,patient_intake_count,shift_type_Evening,shift_type_Morning,shift_type_Night
17548,2016-01-03 16:00:00+00:00,2016,1,3,16,1,True,False,False
17549,2016-01-03 20:00:00+00:00,2016,1,3,20,2,True,False,False
17550,2016-01-04 00:00:00+00:00,2016,1,4,0,1,False,False,True
17551,2016-01-04 04:00:00+00:00,2016,1,4,4,1,False,False,True
17552,2016-01-04 08:00:00+00:00,2016,1,4,8,2,False,True,False
17553,2016-01-04 12:00:00+00:00,2016,1,4,12,4,False,True,False
17554,2016-01-04 16:00:00+00:00,2016,1,4,16,1,True,False,False
17555,2016-01-04 20:00:00+00:00,2016,1,4,20,5,True,False,False
17556,2016-01-05 00:00:00+00:00,2016,1,5,0,2,False,False,True
17557,2016-01-05 04:00:00+00:00,2016,1,5,4,4,False,False,True
17558,2016-01-05 08:00:00+00:00,2016,1,5,8,8,False,True,False
17559,2016-01-05 12:00:00+00:00,2016,1,5,12,1,False,True,False
17560,2016-01-05 16:00:00+00:00,2016,1,5,16,5,True,False,False
17561,2016-01-05 20:00:00+00:00,2016,1,5,20,2,True,False,False
17562,2016-01-06 00:00:00+00:00,2016,1,6,0,4,False,False,True
17563,2016-01-06 04:00:00+00:00,2016,1,6,4,2,False,False,True
17564,2016-01-06 08:00:00+00:00,2016,1,6,8,3,False,True,False
17565,2016-01-06 12:00:00+00:00,2016,1,6,12,3,False,True,False
17566,2016-01-06 16:00:00+00:00,2016,1,6,16,5,True,False,False
17567,2016-01-06 20:00:00+00:00,2016,1,6,20,3,True,False,False
17568,2016-01-07 00:00:00+00:00,2016,1,7,0,7,False,False,True
17569,2016-01-07 04:00:00+00:00,2016,1,7,4,1,False,False,True
17570,2016-01-07 08:00:00+00:00,2016,1,7,8,1,False,True,False
17571,2016-01-07 12:00:00+00:00,2016,1,7,12,1,False,True,False
17572,2016-01-07 16:00:00+00:00,2016,1,7,16,3,True,False,False
17573,2016-01-07 20:00:00+00:00,2016,1,7,20,9,True,False,False
17574,2016-01-08 00:00:00+00:00,2016,1,8,0,4,False,False,True
17575,2016-01-08 04:00:00+00:00,2016,1,8,4,2,False,False,True
17576,2016-01-08 08:00:00+00:00,2016,1,8,8,2,False,True,False
17577,2016-01-08 12:00:00+00:00,2016,1,8,12,4,False,True,False
17578,2016-01-08 16:00:00+00:00,2016,1,8,16,3,True,False,False
17579,2016-01-08 20:00:00+00:00,2016,1,8,20,3,True,False,False
17580,2016-01-09 00:00:00+00:00,2016,1,9,0,5,False,False,True
17581,2016-01-09 04:00:00+00:00,2016,1,9,4,0,False,False,True
17582,2016-01-09 08:00:00+00:00,2016,1,9,8,3,False,True,False
17583,2016-01-09 12:00:00+00:00,2016,1,9,12,2,False,True,False
17584,2016-01-09 16:00:00+00:00,2016,1,9,16,2,True,False,False
17585,2016-01-09 20:00:00+00:00,2016,1,9,20,4,True,False,False
17586,2016-01-10 00:00:00+00:00,2016,1,10,0,2,False,False,True
17587,2016-01-10 04:00:00+00:00,2016,1,10,4,2,False,False,True
17588,2016-01-10 08:00:00+00:00,2016,1,10,8,4,False,True,False
17589,2016-01-10 12:00:00+00:00,2016,1,10,12,3,False,True,False
17590,2016-01-10 16:00:00+00:00,2016,1,10,16,1,True,False,False
17591,2016-01-10 20:00:00+00:00,2016,1,10,20,3,True,False,False
17592,2016-01-11 00:00:00+00:00,2016,1,11,0,0,False,False,True
17593,2016-01-11 04:00:00+00:00,2016,1,11,4,3,False,False,True
17594,2016-01-11 08:00:00+00:00,2016,1,11,8,7,False,True,False
17595,2016-01-11 12:00:00+00:00,2016,1,11,12,0,False,True,False
17596,2016-01-11 16:00:00+00:00,2016,1,11,16,4,True,False,False
17597,2016-01-11 20:00:00+00:00,2016,1,11,20,1,True,False,False
17598,2016-01-12 00:00:00+00:00,2016,1,12,0,5,False,False,True
17599,2016-01-12 04:00:00+00:00,2016,1,12,4,5,False,False,True
17600,2016-01-12 08:00:00+00:00,2016,1,12,8,2,False,True,False
17601,2016-01-12 12:00:00+00:00,2016,1,12,12,4,False,True,False
17602,2016-01-12 16:00:00+00:00,2016,1,12,16,7,True,False,False
17603,2016-01-12 20:00:00+00:00,2016,1,12,20,0,True,False,False
17604,2016-01-13 00:00:00+00:00,2016,1,13,0,4,False,False,True
17605,2016-01-13 04:00:00+00:00,2016,1,13,4,0,False,False,True
17606,2016-01-13 08:00:00+00:00,2016,1,13,8,4,False,True,False
17607,2016-01-13 12:00:00+00:00,2016,1,13,12,5,False,True,False
17608,2016-01-13 16:00:00+00:00,2016,1,13,16,2,True,False,False
17609,2016-01-13 20:00:00+00:00,2016,1,13,20,2,True,False,False
17610,2016-01-14 00:00:00+00:00,2016,1,14,0,2,False,False,True
17611,2016-01-14 04:00:00+00:00,2016,1,14,4,2,False,False,True
17612,2016-01-14 08:00:00+00:00,2016,1,14,8,5,False,True,False
17613,2016-01-14 12:00:00+00:00,2016,1,14,12,3,False,True,False
17614,2016-01-14 16:00:00+00:00,2016,1,14,16,5,True,False,False
17615,2016-01-14 20:00:00+00:00,2016,1,14,20,5,True,False,False
17616,2016-01-15 00:00:00+00:00,2016,1,15,0,5,False,False,True
17617,2016-01-15 04:00:00+00:00,2016,1,15,4,2,False,False,True
17618,2016-01-15 08:00:00+00:00,2016,1,15,8,5,False,True,False
17619,2016-01-15 12:00:00+00:00,2016,1,15,12,1,False,True,False
17620,2016-01-15 16:00:00+00:00,2016,1,15,16,1,True,False,False
17621,2016-01-15 20:00:00+00:00,2016,1,15,20,4,True,False,False
17622,2016-01-16 00:00:00+00:00,2016,1,16,0,1,False,False,True
17623,2016-01-16 04:00:00+00:00,2016,1,16,4,2,False,False,True
17624,2016-01-16 08:00:00+00:00,2016,1,16,8,1,False,True,False
17625,2016-01-16 12:00:00+00:00,2016,1,16,12,2,False,True,False
17626,2016-01-16 16:00:00+00:00,2016,1,16,16,4,True,False,False
17627,2016-01-16 20:00:00+00:00,2016,1,16,20,2,True,False,False
17628,2016-01-17 00:00:00+00:00,2016,1,17,0,1,False,False,True
17629,2016-01-17 04:00:00+00:00,2016,1,17,4,2,False,False,True
17630,2016-01-17 08:00:00+00:00,2016,1,17,8,2,False,True,False
17631,2016-01-17 12:00:00+00:00,2016,1,17,12,1,False,True,False
17632,2016-01-17 16:00:00+00:00,2016,1,17,16,6,True,False,False
17633,2016-01-17 20:00:00+00:00,2016,1,17,20,2,True,False,False
17634,2016-01-18 00:00:00+00:00,2016,1,18,0,3,False,False,True
17635,2016-01-18 04:00:00+00:00,2016,1,18,4,2,False,False,True
17636,2016-01-18 08:00:00+00:00,2016,1,18,8,2,False,True,False
17637,2016-01-18 12:00:00+00:00,2016,1,18,12,5,False,True,False
17638,2016-01-18 16:00:00+00:00,2016,1,18,16,6,True,False,False
17639,2016-01-18 20:00:00+00:00,2016,1,18,20,2,True,False,False
17640,2016-01-19 00:00:00+00:00,2016,1,19,0,5,False,False,True
17641,2016-01-19 04:00:00+00:00,2016,1,19,4,0,False,False,True
17642,2016-01-19 08:00:00+00:00,2016,1,19,8,4,False,True,False
17643,2016-01-19 12:00:00+00:00,2016,1,19,12,3,False,True,False
17644,2016-01-19 16:00:00+00:00,2016,1,19,16,5,True,False,False
17645,2016-01-19 20:00:00+00:00,2016,1,19,20,2,True,False,False
17646,2016-01-20 00:00:00+00:00,2016,1,20,0,2,False,False,True
17647,2016-01-20 04:00:00+00:00,2016,1,20,4,0,False,False,True
17648,2016-01-20 08:00:00+00:00,2016,1,20,8,1,False,True,False
17649,2016-01-20 12:00:00+00:00,2016,1,20,12,4,False,True,False
17650,2016-01-20 16:00:00+00:00,2016,1,20,16,6,True,False,False
17651,2016-01-20 20:00:00+00:00,2016,1,20,20,1,True,False,False
17652,2016-01-21 00:00:00+00:00,2016,1,21,0,2,False,False,True
17653,2016-01-21 04:00:00+00:00,2016,1,21,4,1,False,False,True
17654,2016-01-21 08:00:00+00:00,2016,1,21,8,1,False,True,False
17655,2016-01-21 12:00:00+00:00,2016,1,21,12,2,False,True,False
17656,2016-01-21 16:00:00+00:00,2016,1,21,16,2,True,False,False
17657,2016-01-21 20:00:00+00:00,2016,1,21,20,4,True,False,False
17658,2016-01-22 00:00:00+00:00,2016,1,22,0,1,False,False,True
17659,2016-01-22 04:00:00+00:00,2016,1,22,4,1,False,False,True
17660,2016-01-22 08:00:00+00:00,2016,1,22,8,3,False,True,False
17661,2016-01-22 12:00:00+00:00,2016,1,22,12,2,False,True,False
17662,2016-01-22 16:00:00+00:00,2016,1,22,16,3,True,False,False
17663,2016-01-22 20:00:00+00:00,2016,1,22,20,7,True,False,False
17664,2016-01-23 00:00:00+00:00,2016,1,23,0,0,False,False,True
17665,2016-01-23 04:00:00+00:00,2016,1,23,4,2,False,False,True
17666,2016-01-23 08:00:00+00:00,2016,1,23,8,4,False,True,False
17667,2016-01-23 12:00:00+00:00,2016,1,23,12,4,False,True,False
17668,2016-01-23 16:00:00+00:00,2016,1,23,16,6,True,False,False
17669,2016-01-23 20:00:00+00:00,2016,1,23,20,8,True,False,False
17670,2016-01-24 00:00:00+00:00,2016,1,24,0,2,False,False,True
17671,2016-01-24 04:00:00+00:00,2016,1,24,4,0,False,False,True
17672,2016-01-24 08:00:00+00:00,2016,1,24,8,3,False,True,False
17673,2016-01-24 12:00:00+00:00,2016,1,24,12,3,False,True,False
17674,2016-01-24 16:00:00+00:00,2016,1,24,16,4,True,False,False
17675,2016-01-24 20:00:00+00:00,2016,1,24,20,3,True,False,False
17676,2016-01-25 00:00:00+00:00,2016,1,25,0,5,False,False,True
17677,2016-01-25 04:00:00+00:00,2016,1,25,4,2,False,False,True
17678,2016-01-25 08:00:00+00:00,2016,1,25,8,5,False,True,False
17679,2016-01-25 12:00:00+00:00,2016,1,25,12,4,False,True,False
17680,2016-01-25 16:00:00+00:00,2016,1,25,16,2,True,False,False
17681,2016-01-25 20:00:00+00:00,2016,1,25,20,2,True,False,False
17682,2016-01-26 00:00:00+00:00,2016,1,26,0,3,False,False,True
17683,2016-01-26 04:00:00+00:00,2016,1,26,4,0,False,False,True
17684,2016-01-26 08:00:00+00:00,2016,1,26,8,1,False,True,False
17685,2016-01-26 12:00:00+00:00,2016,1,26,12,2,False,True,False
17686,2016-01-26 16:00:00+00:00,2016,1,26,16,3,True,False,False
17687,2016-01-26 20:00:00+00:00,2016,1,26,20,3,True,False,False
17688,2016-01-27 00:00:00+00:00,2016,1,27,0,3,False,False,True
17689,2016-01-27 04:00:00+00:00,2016,1,27,4,1,False,False,True
17690,2016-01-27 08:00:00+00:00,2016,1,27,8,3,False,True,False
17691,2016-01-27 12:00:00+00:00,2016,1,27,12,0,False,True,False
17692,2016-01-27 16:00:00+00:00,2016,1,27,16,6,True,False,False
17693,2016-01-27 20:00:00+00:00,2016,1,27,20,2,True,False,False
17694,2016-01-28 00:00:00+00:00,2016,1,28,0,4,False,False,True
17695,2016-01-28 04:00:00+00:00,2016,1,28,4,2,False,False,True
17696,2016-01-28 08:00:00+00:00,2016,1,28,8,4,False,True,False
17697,2016-01-28 12:00:00+00:00,2016,1,28,12,1,False,True,False
17698,2016-01-28 16:00:00+00:00,2016,1,28,16,2,True,False,False
17699,2016-01-28 20:00:00+00:00,2016,1,28,20,4,True,False,False
17700,2016-01-29 00:00:00+00:00,2016,1,29,0,2,False,False,True
17701,2016-01-29 04:00:00+00:00,2016,1,29,4,1,False,False,True
17702,2016-01-29 08:00:00+00:00,2016,1,29,8,4,False,True,False
17703,2016-01-29 12:00:00+00:00,2016,1,29,12,3,False,True,False
17704,2016-01-29 16:00:00+00:00,2016,1,29,16,2,True,False,False
17705,2016-01-29 20:00:00+00:00,2016,1,29,20,4,True,False,False
17706,2016-01-30 00:00:00+00:00,2016,1,30,0,2,False,False,True
17707,2016-01-30 04:00:00+00:00,2016,1,30,4,3,False,False,True
17708,2016-01-30 08:00:00+00:00,2016,1,30,8,6,False,True,False
17709,2016-01-30 12:00:00+00:00,2016,1,30,12,2,False,True,False
17710,2016-01-30 16:00:00+00:00,2016,1,30,16,1,True,False,False
17711,2016-01-30 20:00:00+00:00,2016,1,30,20,5,True,False,False
17712,2016-01-31 00:00:00+00:00,2016,1,31,0,2,False,False,True
17713,2016-01-31 04:00:00+00:00,2016,1,31,4,1,False,False,True
17714,2016-01-31 08:00:00+00:00,2016,1,31,8,6,False,True,False
17715,2016-01-31 12:00:00+00:00,2016,1,31,12,1,False,True,False
17716,2016-01-31 16:00:00+00:00,2016,1,31,16,3,True,False,False
17717,2016-01-31 20:00:00+00:00,2016,1,31,20,7,True,False,False
17718,2016-02-01 00:00:00+00:00,2016,2,1,0,4,False,False,True
17719,2016-02-01 04:00:00+00:00,2016,2,1,4,1,False,False,True
17720,2016-02-01 08:00:00+00:00,2016,2,1,8,0,False,True,False
17721,2016-02-01 12:00:00+00:00,2016,2,1,12,1,False,True,False
17722,2016-02-01 16:00:00+00:00,2016,2,1,16,5,True,False,False
17723,2016-02-01 20:00:00+00:00,2016,2,1,20,5,True,False,False
17724,2016-02-02 00:00:00+00:00,2016,2,2,0,3,False,False,True
17725,2016-02-02 04:00:00+00:00,2016,2,2,4,1,False,False,True
17726,2016-02-02 08:00:00+00:00,2016,2,2,8,4,False,True,False
17727,2016-02-02 12:00:00+00:00,2016,2,2,12,1,False,True,False
17728,2016-02-02 16:00:00+00:00,2016,2,2,16,5,True,False,False
17729,2016-02-02 20:00:00+00:00,2016,2,2,20,3,True,False,False
17730,2016-02-03 00:00:00+00:00,2016,2,3,0,1,False,False,True
17731,2016-02-03 04:00:00+00:00,2016,2,3,4,0,False,False,True
17732,2016-02-03 08:00:00+00:00,2016,2,3,8,2,False,True,False
17733,2016-02-03 12:00:00+00:00,2016,2,3,12,1,False,True,False
17734,2016-02-03 16:00:00+00:00,2016,2,3,16,3,True,False,False
17735,2016-02-03 20:00:00+00:00,2016,2,3,20,4,True,False,False
17736,2016-02-04 00:00:00+00:00,2016,2,4,0,4,False,False,True
17737,2016-02-04 04:00:00+00:00,2016,2,4,4,2,False,False,True
17738,2016-02-04 08:00:00+00:00,2016,2,4,8,3,False,True,False
17739,2016-02-04 12:00:00+00:00,2016,2,4,12,3,False,True,False
17740,2016-02-04 16:00:00+00:00,2016,2,4,16,5,True,False,False
17741,2016-02-04 20:00:00+00:00,2016,2,4,20,3,True,False,False
17742,2016-02-05 00:00:00+00:00,2016,2,5,0,6,False,False,True
17743,2016-02-05 04:00:00+00:00,2016,2,5,4,5,False,False,True
17744,2016-02-05 08:00:00+00:00,2016,2,5,8,2,False,True,False
17745,2016-02-05 12:00:00+00:00,2016,2,5,12,2,False,True,False
17746,2016-02-05 16:00:00+00:00,2016,2,5,16,4,True,False,False
17747,2016-02-05 20:00:00+00:00,2016,2,5,20,9,True,False,False
17748,2016-02-06 00:00:00+00:00,2016,2,6,0,5,False,False,True
17749,2016-02-06 04:00:00+00:00,2016,2,6,4,0,False,False,True
17750,2016-02-06 08:00:00+00:00,2016,2,6,8,6,False,True,False
17751,2016-02-06 12:00:00+00:00,2016,2,6,12,4,False,True,False
17752,2016-02-06 16:00:00+00:00,2016,2,6,16,6,True,False,False
17753,2016-02-06 20:00:00+00:00,2016,2,6,20,2,True,False,False
17754,2016-02-07 00:00:00+00:00,2016,2,7,0,0,False,False,True
17755,2016-02-07 04:00:00+00:00,2016,2,7,4,1,False,False,True
17756,2016-02-07 08:00:00+00:00,2016,2,7,8,2,False,True,False
17757,2016-02-07 12:00:00+00:00,2016,2,7,12,0,False,True,False
17758,2016-02-07 16:00:00+00:00,2016,2,7,16,4,True,False,False
17759,2016-02-07 20:00:00+00:00,2016,2,7,20,3,True,False,False
17760,2016-02-08 00:00:00+00:00,2016,2,8,0,2,False,False,True
17761,2016-02-08 04:00:00+00:00,2016,2,8,4,2,False,False,True
17762,2016-02-08 08:00:00+00:00,2016,2,8,8,3,False,True,False
17763,2016-02-08 12:00:00+00:00,2016,2,8,12,2,False,True,False
17764,2016-02-08 16:00:00+00:00,2016,2,8,16,2,True,False,False
17765,2016-02-08 20:00:00+00:00,2016,2,8,20,4,True,False,False
17766,2016-02-09 00:00:00+00:00,2016,2,9,0,3,False,False,True
17767,2016-02-09 04:00:00+00:00,2016,2,9,4,1,False,False,True
17768,2016-02-09 08:00:00+00:00,2016,2,9,8,4,False,True,False
17769,2016-02-09 12:00:00+00:00,2016,2,9,12,7,False,True,False
17770,2016-02-09 16:00:00+00:00,2016,2,9,16,3,True,False,False
17771,2016-02-09 20:00:00+00:00,2016,2,9,20,5,True,False,False
17772,2016-02-10 00:00:00+00:00,2016,2,10,0,0,False,False,True
17773,2016-02-10 04:00:00+00:00,2016,2,10,4,2,False,False,True
17774,2016-02-10 08:00:00+00:00,2016,2,10,8,2,False,True,False
17775,2016-02-10 12:00:00+00:00,2016,2,10,12,1,False,True,False
17776,2016-02-10 16:00:00+00:00,2016,2,10,16,2,True,False,False
17777,2016-02-10 20:00:00+00:00,2016,2,10,20,7,True,False,False
17778,2016-02-11 00:00:00+00:00,2016,2,11,0,2,False,False,True
17779,2016-02-11 04:00:00+00:00,2016,2,11,4,1,False,False,True
17780,2016-02-11 08:00:00+00:00,2016,2,11,8,1,False,True,False
17781,2016-02-11 12:00:00+00:00,2016,2,11,12,5,False,True,False
17782,2016-02-11 16:00:00+00:00,2016,2,11,16,3,True,False,False
17783,2016-02-11 20:00:00+00:00,2016,2,11,20,4,True,False,False
17784,2016-02-12 00:00:00+00:00,2016,2,12,0,1,False,False,True
17785,2016-02-12 04:00:00+00:00,2016,2,12,4,1,False,False,True
17786,2016-02-12 08:00:00+00:00,2016,2,12,8,2,False,True,False
17787,2016-02-12 12:00:00+00:00,2016,2,12,12,3,False,True,False
17788,2016-02-12 16:00:00+00:00,2016,2,12,16,5,True,False,False
17789,2016-02-12 20:00:00+00:00,2016,2,12,20,2,True,False,False
17790,2016-02-13 00:00:00+00:00,2016,2,13,0,3,False,False,True
17791,2016-02-13 04:00:00+00:00,2016,2,13,4,0,False,False,True
17792,2016-02-13 08:00:00+00:00,2016,2,13,8,1,False,True,False
17793,2016-02-13 12:00:00+00:00,2016,2,13,12,3,False,True,False
17794,2016-02-13 16:00:00+00:00,2016,2,13,16,3,True,False,False
17795,2016-02-13 20:00:00+00:00,2016,2,13,20,3,True,False,False
17796,2016-02-14 00:00:00+00:00,2016,2,14,0,4,False,False,True
17797,2016-02-14 04:00:00+00:00,2016,2,14,4,4,False,False,True
17798,2016-02-14 08:00:00+00:00,2016,2,14,8,3,False,True,False
17799,2016-02-14 12:00:00+00:00,2016,2,14,12,2,False,True,False
17800,2016-02-14 16:00:00+00:00,2016,2,14,16,2,True,False,False
17801,2016-02-14 20:00:00+00:00,2016,2,14,20,4,True,False,False
17802,2016-02-15 00:00:00+00:00,2016,2,15,0,3,False,False,True
17803,2016-02-15 04:00:00+00:00,2016,2,15,4,1,False,False,True
17804,2016-02-15 08:00:00+00:00,2016,2,15,8,6,False,True,False
17805,2016-02-15 12:00:00+00:00,2016,2,15,12,4,False,True,False
17806,2016-02-15 16:00:00+00:00,2016,2,15,16,4,True,False,False
17807,2016-02-15 20:00:00+00:00,2016,2,15,20,2,True,False,False
17808,2016-02-16 00:00:00+00:00,2016,2,16,0,4,False,False,True
17809,2016-02-16 04:00:00+00:00,2016,2,16,4,1,False,False,True
17810,2016-02-16 08:00:00+00:00,2016,2,16,8,4,False,True,False
17811,2016-02-16 12:00:00+00:00,2016,2,16,12,1,False,True,False
17812,2016-02-16 16:00:00+00:00,2016,2,16,16,2,True,False,False
17813,2016-02-16 20:00:00+00:00,2016,2,16,20,1,True,False,False
17814,2016-02-17 00:00:00+00:00,2016,2,17,0,0,False,False,True
17815,2016-02-17 04:00:00+00:00,2016,2,17,4,1,False,False,True
17816,2016-02-17 08:00:00+00:00,2016,2,17,8,2,False,True,False
17817,2016-02-17 12:00:00+00:00,2016,2,17,12,3,False,True,False
17818,2016-02-17 16:00:00+00:00,2016,2,17,16,4,True,False,False
17819,2016-02-17 20:00:00+00:00,2016,2,17,20,5,True,False,False
17820,2016-02-18 00:00:00+00:00,2016,2,18,0,4,False,False,True
17821,2016-02-18 04:00:00+00:00,2016,2,18,4,0,False,False,True
17822,2016-02-18 08:00:00+00:00,2016,2,18,8,3,False,True,False
17823,2016-02-18 12:00:00+00:00,2016,2,18,12,2,False,True,False
17824,2016-02-18 16:00:00+00:00,2016,2,18,16,1,True,False,False
17825,2016-02-18 20:00:00+00:00,2016,2,18,20,4,True,False,False
17826,2016-02-19 00:00:00+00:00,2016,2,19,0,3,False,False,True
17827,2016-02-19 04:00:00+00:00,2016,2,19,4,0,False,False,True
17828,2016-02-19 08:00:00+00:00,2016,2,19,8,4,False,True,False
17829,2016-02-19 12:00:00+00:00,2016,2,19,12,6,False,True,False
17830,2016-02-19 16:00:00+00:00,2016,2,19,16,5,True,False,False
17831,2016-02-19 20:00:00+00:00,2016,2,19,20,3,True,False,False
17832,2016-02-20 00:00:00+00:00,2016,2,20,0,1,False,False,True
17833,2016-02-20 04:00:00+00:00,2016,2,20,4,3,False,False,True
17834,2016-02-20 08:00:00+00:00,2016,2,20,8,3,False,True,False
17835,2016-02-20 12:00:00+00:00,2016,2,20,12,1,False,True,False
17836,2016-02-20 16:00:00+00:00,2016,2,20,16,2,True,False,False
17837,2016-02-20 20:00:00+00:00,2016,2,20,20,5,True,False,False
17838,2016-02-21 00:00:00+00:00,2016,2,21,0,2,False,False,True
17839,2016-02-21 04:00:00+00:00,2016,2,21,4,1,False,False,True
17840,2016-02-21 08:00:00+00:00,2016,2,21,8,4,False,True,False
17841,2016-02-21 12:00:00+00:00,2016,2,21,12,2,False,True,False
17842,2016-02-21 16:00:00+00:00,2016,2,21,16,3,True,False,False
17843,2016-02-21 20:00:00+00:00,2016,2,21,20,5,True,False,False
17844,2016-02-22 00:00:00+00:00,2016,2,22,0,4,False,False,True
17845,2016-02-22 04:00:00+00:00,2016,2,22,4,0,False,False,True
17846,2016-02-22 08:00:00+00:00,2016,2,22,8,4,False,True,False
17847,2016-02-22 12:00:00+00:00,2016,2,22,12,0,False,True,False
17848,2016-02-22 16:00:00+00:00,2016,2,22,16,4,True,False,False
17849,2016-02-22 20:00:00+00:00,2016,2,22,20,7,True,False,False
17850,2016-02-23 00:00:00+00:00,2016,2,23,0,0,False,False,True
17851,2016-02-23 04:00:00+00:00,2016,2,23,4,2,False,False,True
17852,2016-02-23 08:00:00+00:00,2016,2,23,8,3,False,True,False
17853,2016-02-23 12:00:00+00:00,2016,2,23,12,2,False,True,False
17854,2016-02-23 16:00:00+00:00,2016,2,23,16,4,True,False,False
17855,2016-02-23 20:00:00+00:00,2016,2,23,20,5,True,False,False
17856,2016-02-24 00:00:00+00:00,2016,2,24,0,2,False,False,True
17857,2016-02-24 04:00:00+00:00,2016,2,24,4,1,False,False,True
17858,2016-02-24 08:00:00+00:00,2016,2,24,8,8,False,True,False
17859,2016-02-24 12:00:00+00:00,2016,2,24,12,2,False,True,False
17860,2016-02-24 16:00:00+00:00,2016,2,24,16,3,True,False,False
17861,2016-02-24 20:00:00+00:00,2016,2,24,20,5,True,False,False
17862,2016-02-25 00:00:00+00:00,2016,2,25,0,1,False,False,True
17863,2016-02-25 04:00:00+00:00,2016,2,25,4,2,False,False,True
17864,2016-02-25 08:00:00+00:00,2016,2,25,8,0,False,True,False
17865,2016-02-25 12:00:00+00:00,2016,2,25,12,1,False,True,False
17866,2016-02-25 16:00:00+00:00,2016,2,25,16,7,True,False,False
17867,2016-02-25 20:00:00+00:00,2016,2,25,20,3,True,False,False
17868,2016-02-26 00:00:00+00:00,2016,2,26,0,0,False,False,True
17869,2016-02-26 04:00:00+00:00,2016,2,26,4,1,False,False,True
17870,2016-02-26 08:00:00+00:00,2016,2,26,8,1,False,True,False
17871,2016-02-26 12:00:00+00:00,2016,2,26,12,6,False,True,False
17872,2016-02-26 16:00:00+00:00,2016,2,26,16,4,True,False,False
17873,2016-02-26 20:00:00+00:00,2016,2,26,20,4,True,False,False
17874,2016-02-27 00:00:00+00:00,2016,2,27,0,3,False,False,True
17875,2016-02-27 04:00:00+00:00,2016,2,27,4,0,False,False,True
17876,2016-02-27 08:00:00+00:00,2016,2,27,8,3,False,True,False
17877,2016-02-27 12:00:00+00:00,2016,2,27,12,4,False,True,False
17878,2016-02-27 16:00:00+00:00,2016,2,27,16,3,True,False,False
17879,2016-02-27 20:00:00+00:00,2016,2,27,20,2,True,False,False
17880,2016-02-28 00:00:00+00:00,2016,2,28,0,4,False,False,True
17881,2016-02-28 04:00:00+00:00,2016,2,28,4,3,False,False,True
17882,2016-02-28 08:00:00+00:00,2016,2,28,8,10,False,True,False
17883,2016-02-28 12:00:00+00:00,2016,2,28,12,4,False,True,False
17884,2016-02-28 16:00:00+00:00,2016,2,28,16,5,True,False,False
17885,2016-02-28 20:00:00+00:00,2016,2,28,20,6,True,False,False
17886,2016-02-29 00:00:00+00:00,2016,2,29,0,0,False,False,True
17887,2016-02-29 04:00:00+00:00,2016,2,29,4,1,False,False,True
17888,2016-02-29 08:00:00+00:00,2016,2,29,8,0,False,True,False
17889,2016-02-29 12:00:00+00:00,2016,2,29,12,2,False,True,False
17890,2016-02-29 16:00:00+00:00,2016,2,29,16,2,True,False,False
17891,2016-02-29 20:00:00+00:00,2016,2,29,20,1,True,False,False
17892,2016-03-01 00:00:00+00:00,2016,3,1,0,5,False,False,True
17893,2016-03-01 04:00:00+00:00,2016,3,1,4,2,False,False,True
17894,2016-03-01 08:00:00+00:00,2016,3,1,8,5,False,True,False
17895,2016-03-01 12:00:00+00:00,2016,3,1,12,1,False,True,False
17896,2016-03-01 16:00:00+00:00,2016,3,1,16,3,True,False,False
17897,2016-03-01 20:00:00+00:00,2016,3,1,20,4,True,False,False
17898,2016-03-02 00:00:00+00:00,2016,3,2,0,2,False,False,True
17899,2016-03-02 04:00:00+00:00,2016,3,2,4,2,False,False,True
17900,2016-03-02 08:00:00+00:00,2016,3,2,8,4,False,True,False
17901,2016-03-02 12:00:00+00:00,2016,3,2,12,2,False,True,False
17902,2016-03-02 16:00:00+00:00,2016,3,2,16,5,True,False,False
17903,2016-03-02 20:00:00+00:00,2016,3,2,20,3,True,False,False
17904,2016-03-03 00:00:00+00:00,2016,3,3,0,1,False,False,True
17905,2016-03-03 04:00:00+00:00,2016,3,3,4,1,False,False,True
17906,2016-03-03 08:00:00+00:00,2016,3,3,8,4,False,True,False
17907,2016-03-03 12:00:00+00:00,2016,3,3,12,5,False,True,False
17908,2016-03-03 16:00:00+00:00,2016,3,3,16,1,True,False,False
17909,2016-03-03 20:00:00+00:00,2016,3,3,20,6,True,False,False
17910,2016-03-04 00:00:00+00:00,2016,3,4,0,2,False,False,True
17911,2016-03-04 04:00:00+00:00,2016,3,4,4,4,False,False,True
17912,2016-03-04 08:00:00+00:00,2016,3,4,8,2,False,True,False
17913,2016-03-04 12:00:00+00:00,2016,3,4,12,2,False,True,False
17914,2016-03-04 16:00:00+00:00,2016,3,4,16,4,True,False,False
17915,2016-03-04 20:00:00+00:00,2016,3,4,20,4,True,False,False
17916,2016-03-05 00:00:00+00:00,2016,3,5,0,2,False,False,True
17917,2016-03-05 04:00:00+00:00,2016,3,5,4,3,False,False,True
17918,2016-03-05 08:00:00+00:00,2016,3,5,8,3,False,True,False
17919,2016-03-05 12:00:00+00:00,2016,3,5,12,6,False,True,False
17920,2016-03-05 16:00:00+00:00,2016,3,5,16,9,True,False,False
17921,2016-03-05 20:00:00+00:00,2016,3,5,20,6,True,False,False
17922,2016-03-06 00:00:00+00:00,2016,3,6,0,3,False,False,True
17923,2016-03-06 04:00:00+00:00,2016,3,6,4,0,False,False,True
17924,2016-03-06 08:00:00+00:00,2016,3,6,8,3,False,True,False
